"id","created_at","updated_at","basic","carbs","default_amount","default_measurement","dietary_fiber","energy_kcal","energy_kj","food_group","name","protein","saturated_fats","source_database","sugar","total_fats","density"
101,2024-08-22 14:24:22.969,2024-09-04 12:14:07.051,false,51.1,1.0,PIECES,6.79,262.0,1096.208,,Μπάρα Μελιού Γκότζι Μπέρι & Κράνμπερι,4.12,0.0,AB,2.55,3.08,1.0
102,2024-08-22 14:24:22.982,2024-09-04 12:14:07.060,false,34.0,1.0,SLICES,4.3,576.0,2409.984,,Ψωμί Τοστ Χωρίς Γλουτένη,17.3,0.0,AB,24.0,40.0,1.0
103,2024-08-22 14:24:22.994,2024-09-04 12:14:07.069,false,68.5,1.0,PIECES,2.4,381.0,1594.104,,Παστέλι Ξηρών Καρπών,6.4,0.0,AB,0.0,9.8,1.0
104,2024-08-22 14:24:23.008,2024-09-04 12:14:07.082,false,74.0,1.0,PIECES,2.5,426.0,1782.384,,Μουστοκούλουρο Σταφίδα Καρύδι,10.0,0.0,AB,13.0,10.0,1.0
105,2024-08-22 14:24:23.018,2024-09-04 12:14:07.098,false,57.9,1.0,PIECES,1.0,394.0,1648.496,,Φρυγανιά Πίτουρο Σιταριού,5.5,0.0,AB,38.3,14.9,1.0
106,2024-08-22 14:24:23.028,2024-09-04 12:14:07.108,false,52.0,1.0,PIECES,0.0,408.0,1707.0720000000001,,Βάφλα Καραμέλα,5.0,0.0,AB,27.0,19.0,1.0
107,2024-08-22 14:24:23.044,2024-09-04 12:14:07.140,false,54.0,1.0,PIECES,4.2,466.0,1949.7440000000001,,Παξιμάδι Τομάτα Πιπεριά Κρεμμύδι,14.5,0.0,AB,1.2,20.4,1.0
108,2024-08-22 14:24:23.055,2024-09-04 12:14:07.153,false,68.9,3.0,PIECES,11.7,368.0,1539.712,,Κριτσίνι με Κινόα & Δενδρολίβανο,12.6,0.0,AB,0.3,2.1,1.0
109,2024-08-22 14:24:23.066,2024-09-04 12:14:07.163,false,68.0,1.0,PIECES,3.0,412.0,1723.808,,Παξιμάδι Κρίθινος Ντάκος,12.0,0.0,AB,1.3,10.0,1.0
110,2024-08-22 14:24:23.077,2024-09-04 12:14:07.172,false,58.2,3.0,PIECES,4.3,1589.0,6648.376,,Κριτσίνι Ολικής Άλεσης με Σουσάμι,11.4,0.0,AB,2.4,380.0,1.0
111,2024-08-22 14:24:23.091,2024-09-04 12:14:07.183,false,52.0,0.5,CUPS,0.0,372.0,1556.448,,Κρουτόν Κρεμμύδι & Πράσο Τραγανά,14.0,0.0,AB,18.0,11.0,1.0
112,2024-08-22 14:24:23.103,2024-09-04 12:14:07.194,false,59.0,1.0,PIECES,9.5,425.0,1778.2,,Σταφιδόψωμο με Cranberries,12.2,0.0,AB,3.0,13.5,1.0
113,2024-08-22 14:24:23.115,2024-09-04 12:14:07.205,false,42.7,1.0,PIECES,5.8,555.0,2322.12,,Φρυγανιά Σουσάμι & Αλάτι,14.5,0.0,AB,35.4,34.1,1.0
114,2024-08-22 14:24:23.129,2024-09-04 12:14:07.215,false,60.0,1.0,PIECES,0.75,390.0,1631.76,,Χαλβάς Αμύγδαλο,4.5,0.0,AB,32.0,14.0,1.0
115,2024-08-22 14:24:23.141,2024-09-04 12:14:07.225,false,62.0,1.0,PIECES,0.3,310.0,1297.04,,Κέικ Κακάο,4.2,0.0,AB,40.0,5.0,1.0
116,2024-08-22 14:24:23.154,2024-09-04 12:14:07.235,false,54.6,1.0,PIECES,9.2,463.0,1937.192,,Χαλβαδόπιτα Μαστίχα & Φυστίκι,13.1,0.0,AB,28.1,23.4,1.0
117,2024-08-22 14:24:23.169,2024-09-04 12:14:07.244,false,38.0,1.0,PIECES,5.0,206.0,861.904,,Παστέλι Μελάτο,6.0,0.0,AB,1.0,2.0,1.0
118,2024-08-22 14:24:23.180,2024-09-04 12:14:07.257,false,51.0,1.0,SLICES,0.0,309.0,1292.856,,Ψωμί Χωρίς Γλουτένη,8.2,0.0,AB,2.5,7.3,1.0
119,2024-08-22 14:24:23.191,2024-09-04 12:14:07.274,false,61.0,1.0,PIECES,0.0,493.0,2062.712,,Πίτα Tortillas Καλαμποκιού,8.0,0.0,AB,16.0,24.0,1.0
120,2024-08-22 14:24:23.203,2024-09-04 12:14:07.282,false,73.6,1.0,PIECES,2.4,465.0,1945.5600000000002,,Κουλουράκι Πορτοκαλιού,6.8,0.0,AB,22.3,15.4,1.0
121,2024-08-22 14:24:23.215,2024-09-04 12:14:07.301,false,65.6,1.0,PIECES,0.0,493.0,2062.712,,Μπισκότο Σοκολάτα Υγείας & Πορτοκάλι,91.0,0.0,AB,19.0,19.3,1.0
122,2024-08-22 14:24:23.229,2024-09-04 12:14:07.311,false,60.0,1.0,PIECES,0.0,368.0,1539.712,,Μπισκότο Σοκολάτα Υγείας & Αμύγδαλα,3.5,0.0,AB,33.0,12.0,1.0
123,2024-08-22 14:24:23.244,2024-09-04 12:14:07.320,false,52.5,1.0,PIECES,2.0,409.0,1711.256,,Κέικ Φράουλα,12.62,0.0,AB,8.7,16.8,1.0
124,2024-08-22 14:24:23.264,2024-09-04 12:14:07.330,false,54.1,1.0,PIECES,7.1,500.0,2092.0,,Τσουρέκι Πραλίνα,10.3,0.0,AB,0.3,25.4,1.0
125,2024-08-22 14:24:23.278,2024-09-04 12:14:07.338,false,92.7,1.0,PIECES,0.0,371.0,1552.2640000000001,,Λαδοκούλουρο Χωρίς Ζάχαρη,0.0,0.0,AB,69.5,0.0,1.0
126,2024-08-22 14:24:23.292,2024-09-04 12:14:07.347,false,70.0,1.0,PIECES,0.7,280.0,1171.52,,Λουκούμι,0.2,0.0,AB,62.0,0.0,1.0
127,2024-08-22 14:24:23.329,2024-09-04 12:14:07.355,false,73.0,2.0,TEASPOONS,0.0,298.0,1246.832,,Γλυκό Κουταλιού Περγαμόντο,0.5,0.0,AB,56.0,0.0,1.1
76,2024-08-22 14:24:22.518,2024-09-04 12:14:07.367,false,2.4,2.0,TEASPOONS,2.6,487.0,2037.6080000000002,,Γλυκό Κουταλιού Βύσσινο,7.9,0.0,AB,18.9,22.0,1.1
128,2024-08-22 14:24:23.348,2024-09-04 12:14:07.376,false,35.6,2.0,TEASPOONS,0.0,532.0,2225.888,,Γλυκό Κουταλιού Σταφύλι,19.7,0.0,AB,26.0,33.0,1.1
129,2024-08-22 14:24:23.366,2024-09-04 12:14:07.386,false,68.7,1.0,PIECES,2.8,450.0,1882.8000000000002,,Παστέλι Φυστικάτο,6.2,0.0,AB,24.65,18.1,1.0
130,2024-08-22 14:24:23.379,2024-09-04 12:14:07.399,false,65.2,1.0,PIECES,2.5,477.0,1995.768,,Γεμιστό Cookies Βρώμης Κρέμα Κακάο,7.5,0.0,AB,18.2,20.1,1.0
131,2024-08-22 14:24:23.389,2024-09-04 12:14:07.408,false,58.9,1.0,PIECES,3.5,507.0,2121.288,,Κουλούρι Βανίλια Μαδαγασκάρης,8.8,0.0,AB,22.0,25.5,1.0
132,2024-08-22 14:24:23.401,2024-09-04 12:14:07.418,false,92.0,1.0,PIECES,3.3,398.0,1665.232,,Κουλούρι Κομμάτια Σοκολάτας Υγείας & Αμύγδαλα,3.3,0.0,AB,83.0,1.7,1.0
133,2024-08-22 14:24:23.413,2024-09-04 12:14:07.427,false,45.5,1.0,PIECES,0.0,530.0,2217.52,,Μαντολάτο Αμυγδάλου,13.7,0.0,AB,32.0,31.2,1.0
134,2024-08-22 14:24:23.426,2024-09-04 12:14:07.436,false,50.0,1.0,PIECES,8.0,516.0,2158.944,,Παστέλι Σησάμι,12.0,0.0,AB,31.0,33.0,1.0
135,2024-08-22 14:24:23.438,2024-09-04 12:14:07.451,false,35.6,1.0,PIECES,0.0,532.0,2225.888,,Παστέλι Αμύγδαλο,19.7,0.0,AB,26.0,33.0,1.0
136,2024-08-22 14:24:23.457,2024-09-04 12:14:07.482,false,0.0,1.0,PIECES,0.0,0.0,0.0,,Παστέλι Μάντολα,0.0,0.0,AB,0.0,0.0,1.0
137,2024-08-22 14:24:23.474,2024-09-04 12:14:07.504,false,45.1,1.0,PIECES,4.6,530.0,2217.52,,Χαλβάς με Κακάο,14.2,0.0,AB,33.0,31.5,1.0
138,2024-08-22 14:24:23.495,2024-09-04 12:14:07.519,false,48.5,1.0,PIECES,5.0,548.0,2292.832,,Χαλβάς Σοκολάτα Υγείας & Αλμυρή Καραμέλα,12.2,0.0,AB,36.4,32.8,1.0
139,2024-08-22 14:24:23.510,2024-09-04 12:14:07.529,false,51.4,1.0,PIECES,4.2,538.0,2250.992,,Χαλβάς Αμυγδάλου,11.2,0.0,AB,40.0,31.0,1.0
140,2024-08-22 14:24:23.523,2024-09-04 12:14:07.543,false,65.4,1.0,PIECES,9.3,396.0,1656.864,,Χαλβάς Κλασικός,12.4,0.0,AB,4.0,7.7,1.0
141,2024-08-22 14:24:23.537,2024-09-04 12:14:07.552,false,51.0,1.0,PIECES,8.0,355.0,1485.3200000000002,,Κουλουρίτσα με Λιναρόσπορους,5.0,0.0,AB,19.0,17.0,1.0
142,2024-08-22 14:24:23.549,2024-09-04 12:14:07.561,false,38.0,1.0,PIECES,2.0,348.0,1456.0320000000002,,Παξιμάδι Σοκολάτα Υγείας και Χαρούπι,6.0,0.0,AB,1.0,19.0,1.0
143,2024-08-22 14:24:23.560,2024-09-04 12:14:07.570,false,52.0,3.0,PIECES,8.0,391.0,1635.944,,Κριτσίνι Πιπεριά Τσίλι και Πάπρικα,11.0,0.0,AB,7.0,7.0,1.0
144,2024-08-22 14:24:23.571,2024-09-04 12:14:07.580,false,60.0,1.0,PIECES,3.0,340.0,1422.56,,Κρητική Μπουκίτσα με Σπόρους,8.0,0.0,AB,14.0,9.0,1.0
145,2024-08-22 14:24:23.581,2024-09-04 12:14:07.589,false,38.0,1.0,PIECES,2.0,358.0,1497.872,,Παξιμαδάκι Αμύγδαλο Πορτοκάλι Χαρούπι,6.0,0.0,AB,0.0,4.0,1.0
146,2024-08-22 14:24:23.592,2024-09-04 12:14:07.598,false,71.7,3.0,PIECES,7.37,387.0,1619.208,,Κριτσίνι Ελιά Θυμάρι και Ρίγανη,15.4,0.0,AB,3.9,2.63,1.0
147,2024-08-22 14:24:23.603,2024-09-04 12:14:07.612,false,55.2,1.0,PIECES,7.4,490.0,2050.16,,Παξιμάδι Κριθαρένιο Ολικής Άλεσης Χωρίς Αλάτι,7.5,0.0,AB,16.7,24.9,1.0
148,2024-08-22 14:24:23.613,2024-09-04 12:14:07.626,false,76.0,1.0,PIECES,8.1,393.0,1644.3120000000001,,Λαδοκούλουρο Χαρούπι,3.9,0.0,AB,4.4,6.3,1.0
149,2024-08-22 14:24:23.625,2024-09-04 12:14:07.635,false,78.0,1.0,PIECES,0.0,312.0,1305.4080000000001,,Φρυγανιά Χωρίς Γλουτένη,0.0,0.0,AB,72.0,0.0,1.0
150,2024-08-22 14:24:23.637,2024-09-04 12:14:07.649,false,68.5,1.0,PIECES,2.4,381.0,1594.104,,Λουκούμι Αμυγδάλου,6.4,0.0,AB,0.0,9.8,1.0
151,2024-08-22 14:24:23.652,2024-09-04 12:14:07.669,false,50.0,1.0,PIECES,8.0,516.0,2158.944,,Παστέλι Φυστίκι Σουσάμι,12.0,0.0,AB,31.0,33.0,1.0
152,2024-08-22 14:24:23.664,2024-09-04 12:14:07.680,false,51.7,1.0,PIECES,1.5,360.0,1506.24,,Παστέλι Αμύγδαλο & Σουσάμι,13.3,0.0,AB,13.7,10.8,1.0
153,2024-08-22 14:24:23.679,2024-09-04 12:14:07.696,false,61.0,3.0,PIECES,13.0,363.0,1518.7920000000001,,Κριτσίνι με Τυρί,11.0,0.0,AB,2.4,5.4,1.0
154,2024-08-22 14:24:23.690,2024-09-04 12:14:07.705,false,72.0,1.0,PIECES,3.0,411.0,1719.624,,Παξιμάδι Κριθαρένιο Χωρίς Πρόσθετο Αλάτι,14.0,0.0,AB,4.6,7.1,1.0
155,2024-08-22 14:24:23.702,2024-09-04 12:14:07.716,false,63.8,1.0,PIECES,1.0,467.0,1953.928,,Φρυγανιά Χωριάτικη Σταρένια,13.1,0.0,AB,4.3,17.7,1.0
156,2024-08-22 14:24:23.713,2024-09-04 12:14:07.726,false,51.0,3.0,PIECES,8.0,282.0,1179.8880000000001,,Κριτσίνι Σίτου με Σουσάμι,10.7,0.0,AB,3.1,1.5,1.0
157,2024-08-22 14:24:23.726,2024-09-04 12:14:07.737,false,45.0,1.0,PIECES,0.0,460.0,1924.64,,Αραβική Πίτα Ολικής Άλεσης Vegan,6.0,0.0,AB,15.0,28.0,1.0
158,2024-08-22 14:24:23.742,2024-09-04 12:14:07.759,false,38.0,1.0,SLICES,4.9,229.0,958.1360000000001,,Ψωμί Τοστ Χωριανό Ολικής Άλεσης,8.3,0.0,AB,2.1,3.6,1.0
159,2024-08-22 14:24:23.757,2024-09-04 12:14:07.778,false,50.1,1.0,SLICES,5.3,321.0,1343.064,,Ψωμί Τόστ 6 Δημητριακά,9.9,0.0,AB,5.9,7.9,1.0
160,2024-08-22 14:24:23.770,2024-09-04 12:14:07.790,false,44.7,1.0,PIECES,3.1,65.0,271.96000000000004,,Πίτα Tortillas Ολικής,9.4,0.0,AB,6.5,2.5,1.0
161,2024-08-22 14:24:23.783,2024-09-04 12:14:07.800,false,65.8,1.0,SLICES,6.9,434.0,1815.856,,Ψωμί Τοστ Ψίχα Σταρένιο με Γάλα,10.7,0.0,AB,3.5,12.7,1.0
162,2024-08-22 14:24:23.798,2024-09-04 12:14:07.811,false,46.5,1.0,PIECES,2.0,357.0,1493.688,,Παξιμάδι Σταρένιο,12.0,0.0,AB,10.1,13.2,1.0
163,2024-08-22 14:24:23.811,2024-09-04 12:14:07.821,false,51.0,1.0,PIECES,3.0,286.0,1196.624,,Ψωμάκι Brioche Hot Dog,9.9,0.0,AB,2.5,4.0,1.0
164,2024-08-22 14:24:23.822,2024-09-04 12:14:07.831,false,34.4,1.0,SLICES,13.9,447.0,1870.248,,Ψωμί Πρόζυμο,27.0,0.0,AB,6.2,19.3,1.0
165,2024-08-22 14:24:23.833,2024-09-04 12:14:07.841,false,55.1,1.0,PIECES,3.1,345.0,1443.48,,Παξιμαδάκι Βρώμης με 27% Φυτικές Πρωτεϊνες,9.7,0.0,AB,2.9,8.8,1.0
166,2024-08-22 14:24:23.845,2024-09-04 12:14:07.850,false,65.8,1.0,PIECES,0.0,498.0,2083.632,,Πίτα Tortillas,6.9,0.0,AB,12.0,23.0,1.0
167,2024-08-22 14:24:23.858,2024-09-04 12:14:07.861,false,72.0,1.0,PIECES,0.0,407.0,1702.8880000000001,,Παξιμάδι Πορτοκαλιού,14.0,0.0,AB,0.0,7.0,1.0
168,2024-08-22 14:24:23.870,2024-09-04 12:14:07.870,false,63.0,1.0,PIECES,8.7,492.0,2058.5280000000002,,Παξιμάδι Σίκαλης,8.7,0.0,AB,3.0,22.0,1.0
169,2024-08-22 14:24:23.882,2024-09-04 12:14:07.880,false,54.0,1.0,PIECES,0.6,413.0,1727.992,,Παξιμάδι Λαδιού Χωρίς Πρόσθετο Αλάτι,6.0,0.0,AB,31.0,19.0,1.0
170,2024-08-22 14:24:23.897,2024-09-04 12:14:07.891,false,33.5,1.0,PIECES,14.5,445.0,1861.88,,Κέικ Βανίλια Κακάο,27.0,0.0,AB,4.8,19.3,1.0
171,2024-08-22 14:24:23.908,2024-09-04 12:14:07.908,false,48.7,1.0,PIECES,2.5,298.0,1246.832,,Παξιμαδάκι Ολικής Άλεσης με 27% Φυτικές Πρωτεϊνες,9.9,0.0,AB,9.0,6.7,1.0
172,2024-08-22 14:24:23.920,2024-09-04 12:14:07.922,false,54.8,1.0,PIECES,4.5,513.0,2146.3920000000003,,Πίτα Πεϊνιρλί Brioche,6.8,0.0,AB,19.9,28.6,1.0
173,2024-08-22 14:24:23.932,2024-09-04 12:14:07.935,false,71.7,1.0,PIECES,7.37,387.0,1619.208,,Λαδοκούλουρο,15.4,0.0,AB,3.93,2.63,1.0
174,2024-08-22 14:24:23.952,2024-09-04 12:14:07.965,false,46.0,1.0,PIECES,2.6,406.0,1698.7040000000002,,Κουλουράκι Κανέλας,8.0,0.0,AB,11.0,21.0,1.0
175,2024-08-22 14:24:23.964,2024-09-04 12:14:07.982,false,68.8,1.0,PIECES,7.5,364.0,1522.976,,Κρουασανάκι Χωρίς Γέμιση,12.9,0.0,AB,4.9,2.5,1.0
176,2024-08-22 14:24:23.976,2024-09-04 12:14:08.002,false,25.03,1.0,PIECES,47.2,287.0,1200.808,,Κριθαροκούλουρο Ολικής,14.3,0.0,AB,2.3,4.0,1.0
177,2024-08-22 14:24:23.988,2024-09-04 12:14:08.012,false,5.0,1.0,PIECES,0.0,57.0,238.488,,Φρυγανιά Σκανδιναβική με Πίτουρο Σιταριού,4.2,0.0,AB,4.0,2.2,1.0
178,2024-08-22 14:24:24.001,2024-09-04 12:14:08.023,false,12.9,1.0,PIECES,0.0,90.0,376.56,,Βρεφικό Γιαούρτι,3.5,0.0,AB,11.1,2.4,1.1
179,2024-08-22 14:24:24.056,2024-09-04 12:14:08.033,false,14.2,1.0,PIECES,0.0,95.0,397.48,,Επιδόρπιο Γιαουρτιού με Δημητριακά Παιδικό,3.6,0.0,AB,12.7,2.4,1.065
180,2024-08-22 14:24:24.077,2024-09-04 12:14:08.043,false,13.8,1.0,PIECES,0.0,93.0,389.112,,Επιδόρπιο Γιαουρτιού Μπανάνα Μήλο Παιδικό,3.5,0.0,AB,12.3,2.4,1.065
181,2024-08-22 14:24:24.091,2024-09-04 12:14:08.061,false,8.6,1.0,PIECES,0.8,66.0,276.144,,Επιδόρπιο Γιαουρτιού Ροδάκινο Μήλο Βρώμη,1.5,0.0,AB,8.4,2.7,1.065
182,2024-08-22 14:24:24.105,2024-09-04 12:14:08.094,false,14.2,1.0,CUPS,0.0,95.0,397.48,,Γάλα Μακράς Διάρκειας,3.6,0.0,AB,12.7,2.4,1.03
183,2024-08-22 14:24:24.119,2024-09-04 12:14:08.117,false,13.6,1.0,PIECES,0.0,92.0,384.928,,Επιδόρπιο Γιαουρτιού Φαρίν Λακτέ Παιδικό,3.4,0.0,AB,12.0,2.4,1.08
184,2024-08-22 14:24:24.137,2024-09-04 12:14:08.136,false,88.9,1.0,PIECES,0.0,387.0,1619.208,,Επιδόρπιο Γιαουρτιού Αχλάδι Βερίκοκο Παιδικό,5.9,0.0,AB,8.2,0.7,1.01
185,2024-08-22 14:24:24.162,2024-09-04 12:14:08.150,false,69.4,1.0,PIECES,0.0,338.0,1414.192,,Ρυζογκοφρέτα Μήλο,4.1,0.0,AB,47.5,5.0,1.0
186,2024-08-22 14:24:24.180,2024-09-04 12:14:08.162,false,64.0,1.0,PIECES,5.8,422.0,1765.6480000000001,,Μπάρα Μήλο Μπανάνα Βρώμη,16.0,0.0,AB,25.0,10.0,1.0
187,2024-08-22 14:24:24.196,2024-09-04 12:14:08.179,false,75.0,2.0,TABLESPOONS,0.0,429.0,1794.9360000000001,,Φαρίν Λακτέ Σκόνη,8.7,0.0,AB,21.0,10.0,0.6
188,2024-08-22 14:24:24.211,2024-09-04 12:14:08.193,false,72.0,1.0,PIECES,3.1,426.0,1782.384,,Μπισκότο Δημητριακών,9.7,0.0,AB,2.0,9.7,1.0
189,2024-08-22 14:24:24.229,2024-09-04 12:14:08.207,false,76.0,1.0,PIECES,1.5,441.0,1845.144,,Μπουκιά Δημητριακών  Τομάτα Καρότο,7.9,0.0,AB,3.0,8.6,1.0
190,2024-08-22 14:24:24.277,2024-09-04 12:14:08.221,false,12.7,1.0,PIECES,0.0,98.0,410.03200000000004,,Μπουκιά Δημητριακών Μπανάνα και Σμέουρο,8.0,0.0,AB,10.0,1.7,1.0
191,2024-08-22 14:24:24.293,2024-09-04 12:14:08.232,false,11.0,1.0,PIECES,0.0,83.0,347.272,,Επιδόρπιο Γιαουρτιού Μπανάνα Μήλο,3.6,0.0,AB,9.41,2.4,1.0
192,2024-08-22 14:24:24.307,2024-09-04 12:14:08.245,false,55.5,1.0,PIECES,2.4,460.0,1924.64,,Επιδόρπιο Γιαουρτιού Λευκό Παιδικό,15.6,0.0,AB,53.1,18.9,1.0
193,2024-08-22 14:24:24.325,2024-09-04 12:14:08.267,false,12.7,2.0,TABLESPOONS,0.0,98.0,410.03200000000004,,Ρόφημα Γάλακτος Σκόνη,8.0,0.0,AB,10.0,1.7,0.4
194,2024-08-22 14:24:24.340,2024-09-04 12:14:08.280,false,13.6,1.0,PIECES,1.6,68.0,284.512,,Επιδόρπιο Γιαουρτιού Δημητριακά,0.9,0.0,AB,8.8,0.8,1.02
195,2024-08-22 14:24:24.364,2024-09-04 12:14:08.290,false,9.0,1.0,PIECES,0.02,67.0,280.32800000000003,,Φρουτοπουρές Μήλο Μπανάνα Βρώμη,1.0,0.0,AB,9.0,3.0,1.03
197,2024-08-22 14:24:24.394,2024-09-04 12:14:08.312,false,5.9,1.0,PIECES,1.3,47.0,196.648,,Παιδικό Σνακ Βιολογικά Φρούτα,2.3,0.0,AB,1.5,1.3,1.0
198,2024-08-22 14:24:24.406,2024-09-04 12:14:08.328,false,17.5,1.0,PIECES,2.4,79.0,330.536,,Παιδική Τροφή Λαχανικά με Μοσχάρι,0.7,0.0,AB,13.2,0.2,1.0
199,2024-08-22 14:24:24.419,2024-09-04 12:14:08.339,false,57.3,1.0,PIECES,3.9,478.0,1999.952,,Φρουτοπουρές 4 Φρούτα,11.8,0.0,AB,41.3,21.5,1.0
200,2024-08-22 14:24:24.430,2024-09-04 12:14:08.348,false,10.8,2.0,TABLESPOONS,0.0,49.0,205.01600000000002,,Γάλα Βρεφικό Σκόνη,0.4,0.0,AB,10.2,0.1,0.4
201,2024-08-22 14:24:24.441,2024-09-04 12:14:08.358,false,5.0,1.0,PIECES,0.0,49.0,205.01600000000002,,Φρουτοπολτός Φρούτα Δάσους Μήλο Ροδάκινο,2.1,0.0,AB,4.9,2.3,1.0
2263,2024-09-19 11:51:44.506,2024-09-19 11:51:44.506,false,27.0,1.0,PIECES,0.0,53.0,221.752,6,Μπέικιν πάουντερ,0.0,0.0,Inhealion,0.0,0.0,1.0
202,2024-08-22 14:24:24.452,2024-09-04 12:14:08.368,false,4.3,1.0,CUPS,0.0,66.0,276.144,,Ρόφημα Γαλάκτος Παιδικό Χωρίς Λακτόζη,5.0,0.0,AB,4.3,2.9,1.02
203,2024-08-22 14:24:24.465,2024-09-04 12:14:08.378,false,13.0,1.0,PIECES,2.2,63.0,263.592,,Γιαούρτι Βρεφικό,0.5,0.0,AB,12.0,0.5,1.03
204,2024-08-22 14:24:24.478,2024-09-04 12:14:08.389,false,8.6,1.0,PIECES,0.03,66.0,276.144,,Φρουτοπουρές  Αχλάδι Μήλο Μπάνα Βιολογικός,1.0,0.0,AB,7.2,3.1,1.1
205,2024-08-22 14:24:24.490,2024-09-04 12:14:08.400,false,14.2,1.0,CUPS,0.0,65.0,271.96000000000004,,Ρόφημα Γάλακτος Junior,0.9,0.0,AB,10.3,0.2,1.03
206,2024-08-22 14:24:24.503,2024-09-04 12:14:08.410,false,5.9,1.0,PIECES,1.3,47.0,196.648,,Φρουτοπολτός Μήλο Μπανάνα Βατόμουρο Όλυρα,2.3,0.0,AB,1.5,1.3,1.2
207,2024-08-22 14:24:24.514,2024-09-04 12:14:08.420,false,55.6,2.0,TABLESPOONS,0.0,504.0,2108.736,,Γάλα Σκόνη Βρεφική,10.8,0.0,AB,53.0,26.0,0.45
208,2024-08-22 14:24:24.531,2024-09-04 12:14:08.430,false,16.8,1.0,PIECES,2.0,76.0,317.98400000000004,,Παιδική Τροφή Κολοκύθα με Κοτόπουλο,0.7,0.0,AB,15.3,0.2,1.1
209,2024-08-22 14:24:24.549,2024-09-04 12:14:08.441,false,71.0,1.0,PIECES,2.3,433.0,1811.672,,Φρουτοπουρές Μπανάνα Μήλο,9.1,0.0,AB,17.0,12.0,1.0
210,2024-08-22 14:24:24.562,2024-09-04 12:14:08.452,false,11.6,1.0,PIECES,0.0,52.0,217.568,,Βρεφικά Μπισκότα,0.4,0.0,AB,11.1,0.1,1.0
211,2024-08-22 14:24:24.575,2024-09-04 12:14:08.462,false,13.0,1.0,PIECES,0.5,93.0,389.112,,Φρουτοπολτός Μήλο Κορόμηλο Ροδάκινο,3.0,0.0,AB,9.4,3.1,1.1
212,2024-08-22 14:24:24.587,2024-09-04 12:14:08.472,false,11.1,1.0,PIECES,0.0,50.0,209.20000000000002,,Επιδόρπιο Γάλακτος Βανίλια,0.3,0.0,AB,10.5,0.1,1.1
213,2024-08-22 14:24:24.599,2024-09-04 12:14:08.483,false,12.0,1.0,PIECES,2.1,55.0,230.12,,Φρουτογευματάκι Κοκτέιλ Φρούτων,0.5,0.0,AB,10.5,0.1,1.0
214,2024-08-22 14:24:24.613,2024-09-04 12:14:08.493,false,15.5,1.0,PIECES,0.0,68.0,284.512,,Παιδική Τροφή Μήλο Αχλάδι,0.5,0.0,AB,14.3,0.1,1.0
215,2024-08-22 14:24:24.643,2024-09-04 12:14:08.506,false,71.2,1.0,PIECES,7.8,411.0,1719.624,,Παιδική Τροφή Μήλο Βερίκοκο Μπανάνα,12.0,0.0,AB,1.5,7.0,1.1
216,2024-08-22 14:24:24.661,2024-09-04 12:14:08.517,false,86.1,2.0,TABLESPOONS,3.0,389.5,1629.6680000000001,,Βρεφική Κρέμα Βρώμη Χωρίς Γάλα,7.3,0.0,AB,1.3,1.1,0.55
217,2024-08-22 14:24:24.673,2024-09-04 12:14:08.531,false,55.5,2.0,TABLESPOONS,24.0,460.0,1924.64,,Βρεφική Κρέμα Άνθος Ορύζης,15.6,0.0,AB,53.1,18.9,0.55
218,2024-08-22 14:24:24.690,2024-09-04 12:14:08.549,false,72.7,1.0,PIECES,2.3,405.0,1694.52,,Επιδόρπιο Γάλακτος Μπισκότο,12.9,0.0,AB,28.5,6.6,1.0
219,2024-08-22 14:24:24.702,2024-09-04 12:14:08.560,false,66.2,2.0,TABLESPOONS,3.9,426.0,1782.384,,Βρεφική Κρέμα Φρουτόκρεμα 5 Φρούτα,13.3,0.0,AB,33.3,11.1,0.55
220,2024-08-22 14:24:24.720,2024-09-04 12:14:08.582,false,6.9,2.0,TABLESPOONS,0.11,64.0,267.776,,Βρεφική Κρέμα Μπισκοτόκρεμα,1.4,0.0,AB,6.8,3.4,0.55
221,2024-08-22 14:24:24.734,2024-09-04 12:14:08.594,false,8.6,1.0,PIECES,0.8,66.0,276.144,,Κατσικίσιο Ρόφημα Γάλακτος σε Σκόνη,1.5,0.0,AB,8.5,2.7,1.0
222,2024-08-22 14:24:24.746,2024-09-04 12:14:08.604,false,37.58,1.0,CUPS,17.78,422.0,1765.6480000000001,,Ρόφημα Γάλακτος Νηπιακό,9.88,0.0,AB,35.74,19.96,1.1
223,2024-08-22 14:24:24.765,2024-09-04 12:14:08.629,false,46.7,1.0,PIECES,2.4,444.0,1857.6960000000001,,Βρεφικό Γεύμα Γαλοπούλα Ρύζι & Καρότα,23.5,0.0,AB,34.6,17.6,1.1
224,2024-08-22 14:24:24.787,2024-09-04 12:14:08.640,false,67.6,2.0,TABLESPOONS,1.1,434.0,1815.856,,Ρόφημα Γάλακτος Σκόνη Παιδιά,14.5,0.0,AB,24.7,11.4,0.4
226,2024-08-22 14:24:24.823,2024-09-04 12:14:08.662,false,75.0,2.0,TABLESPOONS,1.7,435.0,1820.04,,Βρεφικά Δημητριακά Βρώμη Βανίλια Βιολογικά,8.2,0.0,AB,17.0,11.0,1.0
227,2024-08-22 14:24:24.838,2024-09-04 12:14:08.674,false,10.8,1.0,PIECES,0.0,49.0,205.01600000000002,,Μπισκοτάκι Βρεφικό,0.4,0.0,AB,10.2,0.1,1.0
